arrTime		WaitingTime	serviceTime	TotalTimeinBank
58.682060	56.317940	127.139854	242.139862
72.082970	104.917030	80.711159	257.711151
141.409241	100.730621	67.915649	310.055511
227.145020	21.854980	83.122604	332.122620
309.801056	0.254456	80.915321	390.970825
251.119003	7.880997	134.098953	393.098938
231.016754	26.694397	206.846313	464.557465
391.711670	1.387268	189.757492	582.856445
509.769226	15.353394	95.826180	620.948792
467.245575	7.754425	196.486038	671.486023
564.044739	6.512756	122.570869	693.128357
494.033661	15.966339	185.926895	695.926880
531.576050	3.423950	197.917267	732.917236
597.507019	1.492981	223.381927	822.381958
874.392334	6.578491	28.495226	909.466064
691.969849	0.978943	221.518631	914.467407
675.119202	1.880798	239.868744	916.868774
785.724854	4.275146	127.370934	917.370911
824.285400	23.714600	106.124481	954.124512
776.969849	4.886597	214.835800	996.692261
813.983887	0.016113	185.626602	999.626587
1023.456299	3.460938	1.919354	1028.836548
959.996704	5.003296	78.701172	1043.701172
1053.060425	8.406982	40.911549	1102.378906
1011.813904	11.672119	80.331726	1103.817749
857.807861	1.192139	256.915771	1115.915771
1065.713867	4.213013	76.143974	1146.070801
1019.933044	6.195374	201.397629	1227.526001
1106.848267	4.522583	127.304939	1238.675781
1256.014526	2.367432	6.782836	1265.164795
994.444885	2.247375	274.907471	1271.599731
1268.850098	2.749634	35.787098	1307.386841
1274.575195	4.051392	40.005146	1318.631714
1189.213745	7.786255	170.973648	1367.973633
1261.296631	3.868164	106.337723	1371.502563
1350.745117	1.254883	123.764709	1475.764648
1555.032349	26.470215	8.723354	1590.225952
1434.371948	5.014893	161.263519	1600.650391
1443.399780	5.436768	159.108307	1607.944824
1582.415649	0.216064	58.452911	1641.084595
1609.320923	20.496826	24.875797	1654.693604
1440.822998	4.555908	262.444336	1707.823242
1575.495361	7.030640	200.728104	1783.254150
1776.898804	1.225708	22.791245	1800.915771
1647.726318	6.038330	195.577911	1849.342529
1584.376221	5.849731	259.343201	1849.569092
1845.127441	4.215088	9.803326	1859.145874
1896.281860	5.586914	33.855274	1935.723999
1736.966431	7.104370	238.704971	1982.775757
1887.433838	3.481934	93.928490	1984.844238
1913.783203	4.470947	89.450592	2007.704712
1846.556763	3.012329	206.235641	2055.804688
2003.197510	3.526489	60.907276	2067.631348
1943.137207	5.836426	154.185959	2103.159668
1893.583374	4.239868	255.387894	2153.211182
2205.503418	6.441406	106.940712	2318.885498
2119.104492	6.671387	212.189972	2337.965820
2230.547363	3.157227	148.925156	2382.629639
2185.087891	18.912109	178.757553	2382.757568
2387.616943	1.084229	39.811970	2428.513184
2307.890137	5.194336	117.237549	2430.322021
2295.188232	14.505371	179.461395	2489.155029
2366.294678	6.671143	150.388367	2523.354248
2303.923828	6.707520	257.556610	2568.187988
2595.428467	5.782715	13.176724	2614.387939
2472.011475	2.793213	169.258133	2644.062744
2403.805664	11.844727	237.845398	2653.495850
2463.186768	11.570801	268.588440	2743.345947
2476.301025	7.328613	274.098450	2757.728027
2658.723633	12.742432	93.583542	2765.049561
2582.269043	10.085205	210.499329	2802.853516
2736.895508	2.292480	73.016502	2812.204590
2907.808350	7.537598	13.475924	2928.821777
2776.887695	4.267334	186.749435	2967.904541
2829.607666	4.277832	138.005127	2971.890625
2771.689941	1.697998	218.866516	2992.254395
2933.160889	0.352295	83.414040	3016.927246
2895.036377	1.013184	134.812195	3030.861816
3020.803955	3.355713	27.284700	3051.444336
3063.311279	6.416748	22.299494	3092.027588
3091.234619	0.792969	8.006933	3100.034424
2985.124023	3.371826	160.093353	3148.589111
3216.140625	3.005371	32.948540	3252.094482
3209.506104	7.409668	59.284081	3276.199951
3171.823730	4.103516	171.731064	3347.658203
3247.949219	2.305176	118.045761	3368.300049
3279.499512	5.594971	92.137596	3377.232178
3168.270752	4.582764	233.077057	3405.930664
3354.606201	10.715820	79.261955	3444.583984
3204.837402	1.225342	246.416992	3452.479736
3326.291260	6.384521	160.070465	3492.746338
3312.461670	1.572754	178.894028	3492.928467
3308.495361	1.326416	184.497330	3494.319092
3420.908447	7.982178	69.699577	3498.590088
3417.577393	7.866943	81.817535	3507.261963
3494.282715	0.036377	42.482685	3536.801758
3350.915283	0.289307	234.054398	3585.259033
3501.990234	5.271729	92.738037	3600.000000
3443.285645	1.298340	155.416016	3600.000000
