arrTime		WaitingTime	serviceTime	TotalTimeinBank
141.409241	35.590759	77.572395	254.572388
58.682060	56.317940	176.938248	291.938232
227.145020	27.427368	62.405430	316.977814
72.082970	213.917023	76.240776	362.240784
309.801056	52.439728	34.796795	397.037567
251.119003	40.819229	153.578476	445.516724
231.016754	85.961060	250.277878	567.255676
494.033661	22.483063	101.751137	618.267883
509.769226	57.486450	64.104187	631.359863
564.044739	18.955261	67.457916	650.457886
467.245575	151.022308	34.631073	652.898926
391.711670	5.325897	271.791443	668.828979
597.507019	33.852844	45.292133	676.651978
785.724854	12.174072	56.484802	854.383728
857.807861	4.844116	14.335114	876.987061
691.969849	0.859131	202.212616	895.041626
874.392334	2.594727	56.394695	933.381775
711.184937	13.272949	209.686829	934.144714
776.969849	77.413879	158.235931	1012.619629
959.996704	52.622925	1.148604	1013.768250
824.285400	70.756226	245.627762	1140.669434
1023.456299	9.925537	108.106499	1141.488281
1053.060425	15.084351	99.110321	1167.255127
999.989014	13.779236	163.914230	1177.682495
1268.850098	5.405029	9.776170	1284.031250
1019.933044	120.736389	159.922668	1300.592041
1065.713867	75.774414	189.718918	1331.207153
1189.213745	12.468750	273.855042	1475.537598
1274.575195	9.456055	229.973831	1514.005127
1206.801880	93.790161	255.403931	1555.995972
1256.014526	75.192627	229.366364	1560.573486
1313.224121	200.781006	137.243347	1651.248535
1261.296631	214.240967	184.058960	1659.596558
1434.371948	216.876587	63.241806	1714.490356
1350.745117	205.250854	229.083267	1785.079224
1443.399780	271.090576	87.455330	1801.945679
1440.822998	119.750488	245.349854	1805.923340
1736.966431	48.112793	61.729172	1846.808350
1647.726318	11.870239	193.371109	1852.967651
1575.495361	230.427979	140.949326	1946.872681
1582.415649	219.530029	179.712463	1981.658203
1718.629395	263.028809	0.891883	1982.550049
1845.127441	7.840210	130.129425	1983.097046
1584.376221	262.432129	198.518127	2045.326416
1848.243286	98.629395	119.925674	2066.798340
1776.898804	205.651245	95.204254	2077.754395
1893.583374	89.513672	165.180832	2148.277832
1887.433838	190.320557	84.167770	2161.922119
1913.783203	248.138916	11.278548	2173.200684
1846.556763	220.241577	133.014282	2199.812500
1994.291870	51.034546	186.431366	2231.757812
1943.137207	230.063477	114.259514	2287.460205
1896.281860	251.995972	171.623108	2319.900879
2185.087891	46.669922	95.803978	2327.561768
2119.104492	80.708008	186.006470	2385.818848
2263.935303	23.524902	168.113220	2455.573486
2303.923828	151.649658	24.189642	2479.763184
2387.616943	92.146240	25.872307	2505.635498
2288.562256	31.338623	204.361023	2524.261963
2403.805664	101.829834	30.712074	2536.347656
2205.503418	180.315430	180.263977	2566.082764
2295.188232	32.373535	254.172363	2581.734131
2366.294678	157.967285	99.801849	2624.063721
2476.301025	105.433105	79.702667	2661.436768
2658.723633	2.713135	0.987687	2662.424561
2463.186768	73.160889	159.166580	2695.514160
2595.428467	28.635254	90.981216	2715.044922
2472.011475	94.071289	163.726364	2729.809082
2582.269043	80.155518	91.488220	2753.912842
2736.895508	17.017334	33.435513	2787.348389
2771.689941	89.119141	82.051613	2942.860596
2895.036377	47.824219	44.920860	2987.781494
2776.887695	10.460693	219.049286	3006.397705
2765.626465	2.887695	260.282166	3028.796387
2985.124023	35.920898	49.796261	3070.841064
2907.808350	79.973145	135.902069	3123.683594
3063.311279	7.529785	135.908386	3206.749512
3020.803955	7.992432	200.803879	3229.600342
3168.270752	38.478760	33.467422	3240.217041
2933.160889	73.236816	234.308029	3240.705811
3204.837402	24.762939	89.646729	3319.247070
3091.234619	32.448975	199.893555	3323.577148
3281.930664	41.646484	71.458092	3395.035156
3216.140625	24.565186	171.698349	3412.404053
3247.949219	71.297852	168.051666	3487.298828
3279.499512	115.535645	100.353127	3495.388184
3209.506104	30.710938	257.203094	3497.420166
3298.302246	114.101807	91.462486	3503.866455
3308.495361	178.803467	73.267326	3560.566162
3326.291260	234.274902	39.433838	3600.000000
3312.461670	191.404785	96.133545	3600.000000
3417.577393	79.842773	102.579834	3600.000000
3494.282715	1.105469	104.611816	3600.000000
